filename,label,score,thought_density,thought_ratio,sim_pos,sim_neg,sim_gap,strong_score,support_score,non_thought_score,dominant_non_thought,strong_hits,support_hits,non_thought_hits,review_flag,reason,final_bucket,final_reason
1990-08-12 주님의 길을 보여주소서.txt,중간,35.4677,98.6101,0.5988,0.3243,0.3849,-0.0605,152.0,117.6,180.6,word_prayer,"생각(12), 깨달음(7), 묵상(4), 생각을(2), 생각이(2), 우울(2), 절망(2), 생각하는(1)","마음(44), 마음속(16), 마음에(15), 생각하(3)","말(74), 말씀(53), 기도(23), 성령(17), 확신(8), 꿈(6), 예수님(4), 믿음(1)",,"핵심표현: 생각(12), 깨달음(7), 묵상(4), 생각을(2), 생각이(2) | 보조표현: 마음(44), 마음속(16), 마음에(15), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-06-28.txt,중간,35.3853,98.7709,0.4945,0.2854,0.3307,-0.0454,118.5,82.4,205.4,dream_vision,"긍정(6), 생각(5), 부정적(3), 생각이(2), 새롭게(2), 변화(2), 생각을(1), 사고방식(1)","마음(20), 마음에(10), 바라보(10), 마음속(7), 생각하(2), 태도(1), 염려하지(1), 두려워(1)","꿈(89), 말(34), 예수님(32), 기도(25), 말씀(10), 믿음(4), 신앙(3), 순종(1)",,"핵심표현: 긍정(6), 생각(5), 부정적(3), 생각이(2), 새롭게(2) | 보조표현: 마음(20), 마음에(10), 바라보(10), 마음속(7), 생각하(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-01-07.txt,중간,34.5892,95.0329,0.6866,0.2136,0.2441,-0.0305,139.5,48.0,85.6,word_prayer,"생각(11), 생각을(6), 희망(5), 부정적(4), 생각하는(1), 생각이(1), 변화(1), 낙심(1)","마음(15), 마음에(4), 마음속(3), 생각하(2), 깨닫(2), 정신(1), 두려워(1), 낙심하지(1)","말(38), 말씀(14), 꿈(12), 기도(6), 예수님(4), 성령(3), 선포(3), 순종(2)",,"핵심표현: 생각(11), 생각을(6), 희망(5), 부정적(4), 생각하는(1) | 보조표현: 마음(15), 마음에(4), 마음속(3), 생각하(2), 깨닫(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-07-31.txt,중간,34.3701,96.002,0.5161,0.3376,0.3986,-0.061,126.5,65.6,180.1,word_prayer,"생각(10), 긍정(5), 생각을(4), 변화(4), 지혜(3), 생각하는(1), 절망(1)","마음(15), 바라보(11), 마음속(6), 마음에(4), 생각하(3), 두려워(1)","말(42), 기도(23), 예수님(22), 믿음(20), 말씀(19), 꿈(19), 성령(12), 십자가(9)",,"핵심표현: 생각(10), 긍정(5), 생각을(4), 변화(4), 지혜(3) | 보조표현: 마음(15), 바라보(11), 마음속(6), 마음에(4), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-12-23.txt,중간,34.0109,94.3564,0.5978,0.2771,0.332,-0.0548,99.0,49.8,100.1,word_prayer,"생각(9), 생각을(4), 묵상(2), 부정적(2), 생각이(1), 지혜(1), 두려움(1), 강하고 담대(1)","마음(19), 마음에(5), 두려워(3), 바라보(3), 정신(1), 마음속(1), 담대(1)","말(36), 말씀(19), 예수님(19), 믿음(6), 기도(6), 확신(4), 선포(4), 십자가(4)",,"핵심표현: 생각(9), 생각을(4), 묵상(2), 부정적(2), 생각이(1) | 보조표현: 마음(19), 마음에(5), 두려워(3), 바라보(3), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1994-12-04 침노하는 자는 빼앗느니라.txt,중간,33.9521,93.7603,0.6817,0.3697,0.4303,-0.0606,254.5,31.0,133.3,word_prayer,"생각(25), 생각을(9), 절망(4), 변화(3), 생각이(2), 의식(2), 사고방식(2), 낙심(2)","마음(7), 생각하(4), 생각해(3), 마음속(1), 마음에(1), 결심(1), 담대(1)","말(45), 기도(23), 십자가(16), 말씀(13), 예수님(13), 성령(7), 믿음(6), 부르짖(5)",,"핵심표현: 생각(25), 생각을(9), 절망(4), 변화(3), 생각이(2) | 보조표현: 마음(7), 생각하(4), 생각해(3), 마음속(1), 마음에(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-08-28.txt,중간,33.8435,94.2108,0.5837,0.3443,0.4134,-0.0691,111.0,79.4,135.8,word_prayer,"긍정(6), 생각(5), 새롭게(3), 염려(2), 절망(2), 생각을(1), 생각이(1), 묵상(1)","마음(29), 마음에(10), 바라보(6), 마음속(5), 생각하(1), 염려하지(1), 두려워(1)","말(35), 기도(27), 예수님(21), 십자가(17), 말씀(14), 꿈(12), 믿음(4), 성령(4)",,"핵심표현: 긍정(6), 생각(5), 새롭게(3), 염려(2), 절망(2) | 보조표현: 마음(29), 마음에(10), 바라보(6), 마음속(5), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-05-18.txt,중간,33.7019,94.8718,0.3866,0.2506,0.3095,-0.059,100.0,85.0,293.5,word_prayer,"낙심(7), 생각(6), 변화(4), 생각을(2), 염려(2), 선택(1), 긍정(1), 절망(1)","마음(26), 바라보(8), 마음에(7), 결심(5), 생각하(3), 두려워(2), 낙심하지(2), 정신(1)","말(99), 기도(77), 말씀(29), 믿음(26), 꿈(21), 입술(17), 성령(15), 예수님(13)",,"핵심표현: 낙심(7), 생각(6), 변화(4), 생각을(2), 염려(2) | 보조표현: 마음(26), 바라보(8), 마음에(7), 결심(5), 생각하(3) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-11-20.txt,중간,33.3641,92.4365,0.5947,0.3212,0.3707,-0.0495,127.5,32.6,109.1,word_prayer,"생각(11), 생각을(5), 긍정(3), 생각이(2), 생각하는(1), 의식(1), 깨달음(1), 변화(1)","마음(11), 마음에(6), 생각하(2), 마음속(1), 결심(1), 낙심하지(1)","말(34), 예수님(31), 말씀(11), 믿음(7), 십자가(7), 성령(6), 기도(5), 꿈(4)",,"핵심표현: 생각(11), 생각을(5), 긍정(3), 생각이(2), 생각하는(1) | 보조표현: 마음(11), 마음에(6), 생각하(2), 마음속(1), 결심(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-05-11.txt,중간,33.1179,90.6315,0.7284,0.2041,0.2383,-0.0342,118.5,56.6,65.3,word_prayer,"생각(13), 낙심(4), 생각이(3), 변화(2), 생각을(1), 깨달음(1), 시각(1), 새롭게(1)","마음(14), 생각하(4), 마음에(4), 깨닫(3), 낙심하지(3), 정신(2), 결심(2), 생각해(1)","말(24), 기도(16), 예수님(9), 말씀(8), 부르짖(5), 구원(3), 성령(2), 믿음(1)",,"핵심표현: 생각(13), 낙심(4), 생각이(3), 변화(2), 생각을(1) | 보조표현: 마음(14), 생각하(4), 마음에(4), 깨닫(3), 낙심하지(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1992-03-15 믿음의 3요소.txt,중간,33.0569,95.6121,0.4775,0.2459,0.3222,-0.0763,138.5,79.4,238.4,word_prayer,"생각(9), 태도(7), 절망(4), 두려움(3), 생각을(2), 낙심(2), 생각하는(1), 묵상(1)","마음(20), 태도(7), 마음속(7), 생각하(4), 바라보(3), 두려워(2), 마음에(1), 담대(1)","믿음(54), 기도(52), 말(46), 예수님(36), 말씀(21), 꿈(16), 구원(7), 신앙(4)",,"핵심표현: 생각(9), 태도(7), 절망(4), 두려움(3), 생각을(2) | 보조표현: 마음(20), 태도(7), 마음속(7), 생각하(4), 바라보(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2020-05-10.txt,중간,32.952,92.8208,0.4455,0.3482,0.4341,-0.0859,99.0,65.2,204.4,word_prayer,"생각(8), 긍정(3), 생각을(2), 생각이(2), 두려움(2), 부정적(2), 묵상(1), 절망(1)","마음(16), 바라보(9), 두려워(4), 생각하(3), 마음속(3), 마음에(2), 생각해(1), 깨닫(1)","말(73), 말씀(53), 기도(46), 예수님(33), 부르짖(10), 믿음(4), 성령(2), 순종(1)",,"핵심표현: 생각(8), 긍정(3), 생각을(2), 생각이(2), 두려움(2) | 보조표현: 마음(16), 바라보(9), 두려워(4), 생각하(3), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-07-19.txt,중간,32.7053,90.8275,0.5185,0.2685,0.306,-0.0375,83.0,99.2,169.2,dream_vision,"긍정(5), 두려움(4), 생각(2), 낙심(2), 생각을(1), 묵상(1), 지혜(1), 변화(1)","마음(26), 바라보(12), 마음속(10), 마음에(6), 두려워(5), 생각하(1), 낙심하지(1)","꿈(76), 말(45), 말씀(9), 기도(9), 구원(9), 예수님(5), 입술(4), 비전(4)",,"핵심표현: 긍정(5), 두려움(4), 생각(2), 낙심(2), 생각을(1) | 보조표현: 마음(26), 바라보(12), 마음속(10), 마음에(6), 두려워(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2001-02-18 삼십 배 육십 배 백 배.txt,중간,32.6311,91.0379,0.4724,0.2704,0.3156,-0.0452,165.5,110.8,308.6,word_prayer,"생각(12), 묵상(11), 선택(7), 두려움(3), 생각하는(1), 지혜(1), 염려(1), 절망(1)","마음(35), 마음에(10), 생각하(9), 마음속(4), 두려워(4), 생각해(2), 깨닫(2), 바라보(2)","말(161), 말씀(123), 기도(12), 믿음(11), 신앙(6), 예수님(6), 성령(5), 순종(3)",,"핵심표현: 생각(12), 묵상(11), 선택(7), 두려움(3), 생각하는(1) | 보조표현: 마음(35), 마음에(10), 생각하(9), 마음속(4), 두려워(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-04-13.txt,중간,32.5207,90.8346,0.4821,0.2587,0.314,-0.0553,114.0,63.4,190.6,cross_salvation,"변화(8), 생각(6), 새롭게(3), 절망(3), 결단(2), 변화를(2), 낙심(2), 긍정(2)","마음(32), 마음에(5), 결단(2), 낙심하지(2), 깨닫(1), 마음속(1)","예수님(80), 말(30), 성령(17), 말씀(14), 믿음(12), 구원(12), 부활(6), 기도(3)",,"핵심표현: 변화(8), 생각(6), 새롭게(3), 절망(3), 결단(2) | 보조표현: 마음(32), 마음에(5), 결단(2), 낙심하지(2), 깨닫(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1981-11-22 하나님의 사랑을 깨닫고 느낄 때.txt,중간,32.4623,90.9529,0.5738,0.3891,0.4947,-0.1056,97.5,147.8,182.2,word_prayer,"생각(6), 희망(4), 낙심(3), 정신적(2), 지혜(2), 염려(2), 생각하는(1), 의식(1)","마음(49), 마음속(22), 마음에(7), 바라보(5), 생각해(3), 정신(2), 두려워(2), 생각하(1)","말(57), 성령(28), 말씀(27), 기도(22), 예수님(12), 십자가(11), 믿음(10), 확신(4)",,"핵심표현: 생각(6), 희망(4), 낙심(3), 정신적(2), 지혜(2) | 보조표현: 마음(49), 마음속(22), 마음에(7), 바라보(5), 생각해(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-12-15.txt,중간,32.4014,90.0462,0.5203,0.2184,0.2616,-0.0432,99.5,76.0,161.8,word_prayer,"생각(12), 변화(3), 생각하는(2), 생각을(1), 생각이(1), 변화를(1), 긍정(1), 희망(1)","마음(19), 마음에(10), 생각하(8), 두려워(5), 마음속(3), 바라보(3)","말(52), 말씀(35), 예수님(22), 성령(12), 입술(12), 기도(9), 꿈(6), 믿음(4)",,"핵심표현: 생각(12), 변화(3), 생각하는(2), 생각을(1), 생각이(1) | 보조표현: 마음(19), 마음에(10), 생각하(8), 두려워(5), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1985-02-24 네가 낫고자 하느냐.txt,중간,32.2257,90.3337,0.4984,0.2874,0.3687,-0.0813,103.5,132.0,237.0,word_prayer,"의식(10), 변화(6), 생각(3), 생각하는(1), 생각을(1), 묵상(1), 변화를(1), 절망(1)","마음(65), 마음속(11), 마음에(6), 생각하(2), 바라보(2), 깨닫(1), 두려워(1)","말(99), 말씀(74), 예수님(43), 믿음(15), 기도(8), 성령(6), 구원(3), 부활(2)",,"핵심표현: 의식(10), 변화(6), 생각(3), 생각하는(1), 생각을(1) | 보조표현: 마음(65), 마음속(11), 마음에(6), 생각하(2), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-11-01.txt,중간,32.0644,89.547,0.5036,0.2909,0.3551,-0.0642,95.5,84.4,177.3,word_prayer,"변화(7), 생각(6), 생각을(2), 부정적(2), 생각하는(1), 정신적(1), 결단(1), 변화를(1)","마음(25), 마음에(9), 마음속(8), 바라보(6), 정신(2), 생각하(2), 결단(1), 염려하지(1)","기도(63), 믿음(43), 말(36), 꿈(17), 말씀(13), 부르짖(6), 신앙(2), 성령(2)",,"핵심표현: 변화(7), 생각(6), 생각을(2), 부정적(2), 생각하는(1) | 보조표현: 마음(25), 마음에(9), 마음속(8), 바라보(6), 정신(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-04-27.txt,중간,31.99,89.271,0.4446,0.1667,0.2055,-0.0388,84.5,89.4,217.2,dream_vision,"생각(8), 절망(3), 생각을(2), 희망(2), 생각하는(1), 묵상(1), 긍정(1), 부정적(1)","마음(23), 마음에(13), 바라보(12), 생각하(5), 마음속(5)","꿈(132), 말(29), 기도(18), 성령(7), 예수님(6), 믿음(5), 말씀(5), 신앙(2)",,"핵심표현: 생각(8), 절망(3), 생각을(2), 희망(2), 생각하는(1) | 보조표현: 마음(23), 마음에(13), 바라보(12), 생각하(5), 마음속(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2019-06-02.txt,중간,31.8483,88.9987,0.4462,0.2387,0.2858,-0.0471,110.5,24.6,167.7,word_prayer,"변화(10), 새롭게(5), 긍정(5), 낙심(3), 절망(3), 생각(2), 생각을(1), 희망(1)","마음(5), 바라보(3), 마음속(2), 생각해(1), 깨닫(1), 낙심하지(1), 새 사람(1)","말(40), 꿈(33), 성령(22), 기도(19), 말씀(17), 예수님(16), 십자가(6), 구원(3)",,"핵심표현: 변화(10), 새롭게(5), 긍정(5), 낙심(3), 절망(3) | 보조표현: 마음(5), 바라보(3), 마음속(2), 생각해(1), 깨닫(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-05-24.txt,중간,31.7295,89.8134,0.3757,0.2785,0.3671,-0.0886,91.5,86.6,296.0,holy_spirit,"생각(6), 의식(3), 결단(3), 부정적(3), 생각이(1), 변화(1), 두려움(1), 낙심(1)","마음(24), 마음에(10), 깨닫(6), 바라보(4), 생각하(3), 결단(3), 마음속(2), 두려워(1)","성령(85), 말(62), 말씀(37), 예수님(24), 구원(15), 믿음(13), 기도(12), 보혜사(9)",,"핵심표현: 생각(6), 의식(3), 결단(3), 부정적(3), 생각이(1) | 보조표현: 마음(24), 마음에(10), 깨닫(6), 바라보(4), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1993-07-04.txt,중간,31.6204,89.145,0.4985,0.3941,0.5069,-0.1128,180.0,59.8,241.2,holy_spirit,"변화(11), 생각(7), 의식(7), 절망(6), 생각이(2), 새롭게(2), 변화를(2), 낙심(2)","마음(17), 마음에(5), 깨닫(4), 바라보(4), 마음속(3), 생각하(2), 두려워(2)","성령(106), 말(40), 말씀(15), 신앙(11), 예수님(11), 기도(8), 믿음(4), 십자가(4)",,"핵심표현: 변화(11), 생각(7), 의식(7), 절망(6), 생각이(2) | 보조표현: 마음(17), 마음에(5), 깨닫(4), 바라보(4), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-11-04.txt,중간,31.3619,87.9395,0.5214,0.3321,0.4261,-0.094,79.5,100.6,165.3,holy_spirit,"낙심(8), 변화(4), 생각(2), 새롭게(2), 희망(2), 지혜(1), 긍정(1), 절망(1)","마음(31), 마음에(15), 마음속(7), 깨닫(6), 생각하(2), 결심(2), 새 사람(2)","성령(53), 신앙(33), 예수님(27), 말(12), 믿음(5), 기도(4), 구원(4), 보혜사(3)",,"핵심표현: 낙심(8), 변화(4), 생각(2), 새롭게(2), 희망(2) | 보조표현: 마음(31), 마음에(15), 마음속(7), 깨닫(6), 생각하(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1981-12-13 인간적인 믿음과 하나님의 믿음.txt,중간,30.6825,90.3189,0.4421,0.3057,0.456,-0.1503,83.5,157.2,303.7,word_prayer,"변화(8), 생각(5), 낙심(4), 생각이(1), 정신적(1), 지혜(1), 깨달음(1)","마음(48), 마음속(30), 마음에(7), 낙심하지(4), 정신(2), 생각하(2), 담대(2), 두려워(1)","믿음(127), 말(74), 말씀(38), 기도(28), 예수님(18), 부르짖(13), 확신(7), 성령(5)",,"핵심표현: 변화(8), 생각(5), 낙심(4), 생각이(1), 정신적(1) | 보조표현: 마음(48), 마음속(30), 마음에(7), 낙심하지(4), 정신(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-02-08.txt,중간,30.6521,84.7676,0.5433,0.2786,0.3139,-0.0353,91.0,80.4,144.1,dream_vision,"생각(11), 변화(6), 생각이(2), 생각을(1), 변화를(1)","마음(24), 마음에(18), 바라보(4), 생각하(3), 마음속(3), 생각해(2), 두려워(1)","꿈(58), 말(47), 믿음(14), 말씀(11), 기도(6), 성령(3), 부르짖(2), 예수님(2)",,"핵심표현: 생각(11), 변화(6), 생각이(2), 생각을(1), 변화를(1) | 보조표현: 마음(24), 마음에(18), 바라보(4), 생각하(3), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1993-07-04 주의 성령이 네게 임하셨으니.txt,중간,30.6204,89.145,0.4985,0.3941,0.5069,-0.1128,180.0,59.8,241.2,holy_spirit,"변화(11), 생각(7), 의식(7), 절망(6), 생각이(2), 새롭게(2), 변화를(2), 낙심(2)","마음(17), 마음에(5), 깨닫(4), 바라보(4), 마음속(3), 생각하(2), 두려워(2)","성령(106), 말(40), 말씀(15), 신앙(11), 예수님(11), 기도(8), 믿음(4), 십자가(4)",,"핵심표현: 변화(11), 생각(7), 의식(7), 절망(6), 생각이(2) | 보조표현: 마음(17), 마음에(5), 깨닫(4), 바라보(4), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-06-24.txt,중간,30.4938,86.2607,0.3739,0.2548,0.3415,-0.0867,70.0,101.4,287.0,word_prayer,"생각(4), 생각이(3), 두려움(3), 선택(2), 지혜(1), 변화(1), 강하고 담대(1), 희망(1)","마음(23), 마음속(12), 마음에(9), 바라보(8), 담대(6), 두려워(4)","말(74), 믿음(60), 말씀(50), 예수님(38), 기도(37), 확신(21), 성령(9), 입술(4)",,"핵심표현: 생각(4), 생각이(3), 두려움(3), 선택(2), 지혜(1) | 보조표현: 마음(23), 마음속(12), 마음에(9), 바라보(8), 담대(6)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2002-05-19 다른 보혜사.txt,중간,29.8519,88.1658,0.3858,0.3675,0.51,-0.1425,197.0,139.0,535.0,holy_spirit,"지혜(11), 생각(8), 깨달음(7), 새롭게(4), 변화(4), 절망(4), 염려(2), 우울(2)","마음(42), 마음속(16), 깨닫(11), 마음에(10), 생각하(2), 생각해(1), 결심(1), 두려워(1)","성령(176), 말(129), 말씀(49), 예수님(28), 기도(24), 보혜사(17), 방언(13), 성령충만(10)",,"핵심표현: 지혜(11), 생각(8), 깨달음(7), 새롭게(4), 변화(4) | 보조표현: 마음(42), 마음속(16), 깨닫(11), 마음에(10), 생각하(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1994-07-17 하나님의 뜻과 꿈과 믿음.txt,중간,29.8454,88.8182,0.5136,0.3499,0.4117,-0.0618,131.0,134.3,251.3,word_prayer,"생각(10), 변화(6), 깨달음(3), 강하고 담대(3), 생각하는(2), 생각을(2), 지혜(2), 생각이(1)","마음(34), 마음속(24), 담대(8), 생각하(5), 마음에(2), 바라보(2), 지혜로운(1), 깨닫(1)","꿈(71), 말(67), 말씀(26), 믿음(24), 예수님(24), 기도(11), 구원(10), 입술(9)",,"핵심표현: 생각(10), 변화(6), 깨달음(3), 강하고 담대(3), 생각하는(2) | 보조표현: 마음(34), 마음속(24), 담대(8), 생각하(5), 마음에(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
